;;; ONCOPROD RS ;; ONCOPROD PE ;;ONCOPROD SP;;;;;;;;ONCOPROD DF;;;;;;; ONCOPROD ES  ;;
Cï¿½D;CLASSIFICAï¿½ï¿½O FISCAL;ORIGEM;  ICMS 17% ;  ICMS 18% ;  ICMS 17% ;  ICMS 18% ; ICMS 12%; ICMS 17%;CLIENTES GO; ICMS 17,5%; ICMS 18%; CLIENTES SP; CLIENTES SPI; ICMS 20% ; ICMS 12%;   ICMS 17% ;   CLIENTES DF ;   ICMS 17,5% ;   ICMS 18% ;  CLIENTES SPI ; ICMS 20% ; ICMS 12%;ICMS 17%;ICMS 18%
111515;TRIBUTADO;IMPORTADO;13506,11;13506,11;0;13696,1;0;13506,11;0;13600,45;13696,1;0;0;14092,63;0;13506,11;13506,11;0;13696,1;13696,1;0;0;13506,11;0
111520;TRIBUTADO;IMPORTADO;12,82;12,82;0;13;0;12,82;0;12,91;13;0;0;13,37;0;12,82;12,82;0;13;13;0;0;12,82;0
111540;TRIBUTADO;IMPORTADO;2156,03;2156,03;0;2186,37;0;2156,03;0;2171,09;2186,37;0;0;2249,67;0;2156,03;2156,03;0;2186,37;2186,37;0;0;2156,03;0
111559;TRIBUTADO;NACIONAL;5354,78;5354,78;0;5430,11;0;0;0;0;0;0;0;0;0;5354,78;5354,78;5392,18;5430,11;5430,11;5587,32;0;5354,78;0
111560;TRIBUTADO;IMPORTADO;738,1;738,1;0;748,48;0;738,1;0;743,26;748,48;0;0;770,15;0;738,1;738,1;0;748,48;748,48;0;0;738,1;0
111563;CONVÊNIO 118;NACIONAL;18,14;18,14;18,14;18,14;0;18,14;18,14;18,14;18,14;0;0;18,14;0;0;18,14;0;18,14;18,14;0;0;18,14;18,14
111565;CONVÊNIO 118;NACIONAL;375,76;375,76;375,76;375,76;0;375,76;421,58;375,76;375,76;0;0;375,76;0;0;375,76;0;375,76;375,76;0;0;375,76;375,76
111566;TRIBUTADO;NACIONAL;0;0;0;2172,04;0;0;0;0;0;0;0;0;0;2122,98;0;0;2152,06;2152,06;0;0;0;0
111590;TRIBUTADO;IMPORTADO;114565,07;114565,07;0;116176,66;0;114565,07;0;115365,26;116176,66;0;0;119540,2;0;114565,07;114565,07;0;116176,66;116176,66;0;0;114565,07;0
111602;TRIBUTADO;NACIONAL;1170;1170;0;1170;0;0;0;0;0;0;0;0;0;1170;1170;1170;1170;1170;1170;0;1170;0
111610;ISENTO (EXCETO EM DF);NACIONAL;800;800;800;800;0;800;0;800;800;0;0;800;0;0;800;0;800;800;0;0;800;800
111611;ISENTO (EXCETO EM DF);NACIONAL;2000;2000;2000;2000;0;2000;0;2000;2000;0;0;2000;0;0;2000;0;2000;2000;0;0;2000;2000
111612;CONVÊNIO 118;NACIONAL;5487,69;5487,69;5487,69;5487,69;0;5487,69;6611,67;5487,69;5487,69;0;0;5487,69;0;0;5487,69;0;5487,69;5487,69;0;0;5487,69;5487,69
111615;CONVÊNIO 118;NACIONAL;1870,8;1870,8;1870,8;1870,8;0;1870,8;2253,98;1870,8;1870,8;0;0;1870,8;0;0;1870,8;0;1870,8;1870,8;0;0;1870,8;1870,8
111619;TRIBUTADO;IMPORTADO;26045,25;26045,25;0;26411,63;0;0;0;0;0;0;0;0;0;26045,25;26045,25;26227,17;26411,63;26411,63;27176,3;0;26045,25;0
111620;TRIBUTADO;IMPORTADO;14883;14883;0;15092,36;0;0;0;0;0;0;0;0;0;14883;14883;14986,95;15092,36;15092,36;15529,31;0;14883;0
111621;TRIBUTADO;IMPORTADO;4960,99;4960,99;0;5030,78;0;0;0;0;0;0;0;0;0;4960,99;4960,99;4995,64;5030,78;5030,78;5176,43;0;4960,99;0
111622;TRIBUTADO;IMPORTADO;29766,01;29766,01;0;30184,72;0;0;0;0;0;0;0;0;0;29766,01;29766,01;29973,91;30184,72;30184,72;31058,63;0;29766,01;0
111655;TRIBUTADO;IMPORTADO;31389,32;31389,32;0;31830,87;0;31389,32;0;31608,56;31830,87;0;0;32752,44;0;31389,32;31389,32;0;31830,87;31830,87;0;0;31389,32;0
111656;TRIBUTADO;IMPORTADO;23541,99;23541,99;0;23873,16;0;23541,99;0;23706,42;23873,16;0;0;24564,33;0;23541,99;23541,99;0;23873,16;23873,16;0;0;23541,99;0
111662;TRIBUTADO;NACIONAL;0;0;0;2172,04;0;0;0;0;0;0;0;0;0;2122,98;0;0;2152,06;2152,06;0;0;0;0
111663;TRIBUTADO;IMPORTADO;1039,42;1039,42;0;1052,09;0;1039,42;0;1045,71;1052,09;0;0;1078,39;0;1039,42;1039,42;0;1052,09;1052,09;0;0;1039,42;0
111668;TRIBUTADO;NACIONAL;2025,51;2025,51;0;2050,21;0;0;0;0;0;0;0;0;0;2025,51;2025,51;2037,78;2050,21;2050,21;2101,46;0;2025,51;0
111671;TRIBUTADO;NACIONAL;40,16;40,65;0;40,65;0;0;0;0;0;0;0;0;0;40,16;40,16;40,4;40,65;40,65;41,66;0;40,16;0
111672;TRIBUTADO;NACIONAL;0;0;0;0;0;0;0;0;0;0;0;0;0;2409,53;2262,64;2425,28;2441,23;2441,23;2507,19;0;2521,98;0
111673;TRIBUTADO;IMPORTADO;123557,28;123557,28;0;125295,36;0;123557,28;0;124420,27;125295,36;0;0;128922,91;0;123557,28;123557,28;0;125295,36;125295,36;0;0;123557,28;0
111724;TRIBUTADO;IMPORTADO;50,34;50,34;0;50,95;0;50,34;0;50,64;50,95;0;0;52,23;0;50,34;50,34;0;50,95;50,95;0;0;50,34;0
111725;TRIBUTADO;IMPORTADO;50,38;50,38;0;51;0;50,38;0;50,69;51;0;0;52,27;0;50,38;50,38;0;51;51;0;0;50,38;0
111731;TRIBUTADO;IMPORTADO;702,9;702,9;0;711,47;0;702,9;0;707,16;711,47;0;0;729,26;0;702,9;702,9;0;711,47;711,47;0;0;702,9;0
111750;TRIBUTADO;IMPORTADO;100,67;100,67;0;101,9;0;100,67;0;101,28;101,9;0;0;104,45;0;100,67;100,67;0;101,9;101,9;0;0;100,67;0
111751;TRIBUTADO;NACIONAL;4407,72;4407,72;0;4483,03;0;0;0;0;0;0;0;0;0;4177,46;3916,64;4205,78;4233,95;4233,95;4351,66;0;4673,1;0
111770;TRIBUTADO;NACIONAL;135,43;137,24;0;137,74;0;0;0;0;0;0;0;0;0;128,36;120,34;129,23;130,09;130,09;133,71;0;138,39;0
111787;TRIBUTADO;NACIONAL;1121,92;1121,92;0;1135,6;0;0;0;0;0;0;0;0;0;1121,92;1121,92;1128,72;1135,6;1135,6;1163,99;0;1121,92;0
111788;TRIBUTADO;NACIONAL;560,95;560,95;0;567,79;0;0;0;0;0;0;0;0;0;560,95;560,95;564,35;567,79;567,79;581,99;0;560,95;0
111789;TRIBUTADO;NACIONAL;1682,88;1682,88;0;1703,41;0;0;0;0;0;0;0;0;0;1682,88;1682,88;1693,08;1703,41;1703,41;1745,99;0;1682,88;0
111800;ISENTO;NACIONAL;373,59;373,59;373,59;373,59;0;373,59;0;373,59;373,59;0;0;373,59;0;0;373,59;0;373,59;373,59;0;0;373,59;373,59
111810;TRIBUTADO;NACIONAL;2803,34;2803,34;0;2842,77;0;2803,34;0;2822,91;2842,77;0;0;2925,08;0;2803,34;2803,34;0;2842,77;2842,77;0;0;2803,34;0
111842;TRIBUTADO;NACIONAL;0;0;0;27761,3;0;0;0;0;0;0;0;0;0;27376,2;0;27567,41;27761,3;27761,3;0;0;0;0
111843;TRIBUTADO;NACIONAL;2190,76;2190,76;0;2190,76;0;0;0;0;0;0;0;0;0;2190,76;2190,76;2190,76;2190,76;2190,76;2190,76;0;2190,76;0
111850;TRIBUTADO;NACIONAL;3512,2;3512,2;0;3555,03;0;0;0;0;0;0;0;0;0;3512,2;3512,2;3533,49;3555,03;3555,03;3643,91;0;3512,2;0
111851;TRIBUTADO;NACIONAL;3774,42;3774,42;0;3820,45;0;0;0;0;0;0;0;0;0;3774,42;3774,42;3797,29;3820,45;3820,45;3915,96;0;3774,42;0
111852;TRIBUTADO;NACIONAL;3774,42;3774,42;0;3820,45;0;0;0;0;0;0;0;0;0;3774,42;3774,42;3797,29;3820,45;3820,45;3915,96;0;3774,42;0
111925;TRIBUTADO;IMPORTADO;5082,32;5144,3;0;5144,3;0;5082,32;0;5113,13;5144,3;0;0;5272,91;0;5082,32;5082,32;0;5144,3;5144,3;0;0;5082,32;0
111928;TRIBUTADO;IMPORTADO;110237,71;110237,71;0;111788,43;0;0;0;0;0;0;0;0;0;110237,71;110237,71;111007,67;111788,43;111788,43;115024,92;0;110237,71;0
111929;TRIBUTADO;NACIONAL;0;0;0;9045,72;0;0;0;0;0;0;0;0;0;8936,73;0;0;9045,72;9045,72;0;0;0;0
111930;TRIBUTADO;NACIONAL;4770,59;4770,59;0;4828,77;0;4770,59;0;4799,5;4828,77;0;0;4949,49;0;4770,59;4770,59;0;4828,77;4828,77;0;0;4770,59;0
111931;TRIBUTADO;NACIONAL;3966,88;3966,88;0;4015,26;0;0;0;0;0;0;0;0;0;3966,88;3966,88;3990,92;4015,26;4015,26;4115,64;0;3966,88;0
111932;TRIBUTADO;NACIONAL;0;0;0;9099,43;0;0;0;0;0;0;0;0;0;8989,79;0;0;9099,43;9099,43;0;0;0;0
111934;ISENTO (EXCETO EM DF);NACIONAL;5204,6;5204,6;5204,6;5204,6;0;5204,6;0;5204,6;5204,6;0;0;5204,6;0;0;6270,6;0;6347,07;6347,07;0;0;5204,6;5204,6
111939;TRIBUTADO;IMPORTADO;8,6;8,6;0;8,6;0;8,6;0;8,6;8,6;0;0;8,6;0;8,6;8,6;0;8,6;8,6;0;0;8,6;0
111944;TRIBUTADO;IMPORTADO;28720,48;28720,48;0;29124,48;0;28720,48;0;28921,08;29124,48;0;0;29967,7;0;28720,48;28720,48;0;29124,48;29124,48;0;0;28720,48;0
111945;TRIBUTADO;IMPORTADO;2415,44;2415,44;0;2448,23;0;2415,44;0;2431,72;2448,23;0;0;2516,57;0;2415,44;2415,44;0;2448,23;2448,23;0;0;2415,44;0
111946;TRIBUTADO;NACIONAL;42649,27;43228,35;0;43228,35;0;42649,27;0;42936,85;43228,35;0;0;44435,1;0;42649,27;42649,27;0;43228,35;43228,35;0;0;42649,27;0
111956;ISENTO (EXCETO EM DF);NACIONAL;1040,91;1040,91;1040,91;1040,91;0;1040,91;0;1040,91;1040,91;0;0;1040,91;0;0;1254,11;0;1269,4;1269,4;0;0;1040,91;1040,91
111976;TRIBUTADO;IMPORTADO;3987,76;3987,76;0;4043,86;0;3987,76;0;4015,62;4043,86;0;0;4160,94;0;3987,76;3987,76;0;4043,86;4043,86;0;0;3987,76;0
111977;TRIBUTADO;IMPORTADO;15956,71;15956,71;0;16181,17;0;15956,71;0;16068,15;16181,17;0;0;16649,65;0;15956,71;15956,71;0;16181,17;16181,17;0;0;15956,71;0
111979;TRIBUTADO;IMPORTADO;5318,89;5318,89;0;5393,72;0;5318,89;0;5356,04;5393,72;0;0;5549,88;0;5318,89;5318,89;0;5393,72;5393,72;0;0;5318,89;0
111982;TRIBUTADO;NACIONAL;23989,51;24326,97;0;24326,97;0;23989,51;0;24157,06;24326,97;0;0;25031,28;0;23989,51;23989,51;0;24326,97;24326,97;0;0;23989,51;0
111990;TRIBUTADO;IMPORTADO;11963,28;11963,28;0;12131,58;0;11963,28;0;12046,85;12131,58;0;0;12482,8;0;11963,28;11963,28;0;12131,58;12131,58;0;0;11963,28;0
111991;CONVÊNIO 118;NACIONAL;16,13;16,13;16,13;16,13;0;16,13;16,13;16,13;16,13;0;0;16,13;0;16,13;16,13;0;16,13;16,13;0;0;16,13;16,13
111992;CONVÊNIO 118;NACIONAL;268,82;268,82;268,82;268,82;0;268,82;268,82;268,82;268,82;0;0;268,82;0;268,82;268,82;0;268,82;268,82;0;0;268,82;268,82
111997;TRIBUTADO;NACIONAL;5033,6;5033,6;0;5284,44;0;0;0;0;0;0;0;0;0;4808,4;4518,8;4839,41;4870,83;4870,83;5000,68;0;5033,6;0
112070;TRIBUTADO;IMPORTADO;703,36;703,36;0;713,26;0;703,36;0;708,28;713,26;0;0;733,9;0;703,36;703,36;0;713,26;713,26;0;0;703,36;0
112071;TRIBUTADO;NACIONAL;9831,37;9831,37;0;9951,27;0;0;0;0;0;0;0;0;0;9831,37;9831,37;9890,96;9951,27;9951,27;10200,05;0;9831,37;0
112081;ISENTO;NACIONAL;1876,37;1876,37;1876,37;1876,37;0;1876,37;0;1876,37;1876,37;0;0;1876,37;0;1876,37;1876,37;0;1876,37;1876,37;0;0;1876,37;1876,37
112082;TRIBUTADO;IMPORTADO;543,13;543,13;0;550,77;0;0;0;0;0;0;0;0;0;543,13;543,13;546,92;550,77;550,77;566,71;0;543,13;0
112083;TRIBUTADO;IMPORTADO;1086,27;1086,27;0;1101,55;0;0;0;0;0;0;0;0;0;1086,27;1086,27;1093,85;1101,55;1101,55;1133,44;0;1086,27;0
112102;TRIBUTADO;NACIONAL;6579,06;6579,06;0;6579,06;0;0;0;0;0;0;0;0;0;6579,06;6579,06;6579,06;6579,06;6579,06;6579,06;0;6579,06;0
112103;CONVÊNIO 118;IMPORTADO;1995,91;1995,91;0;1995,91;0;1995,91;2308,52;1995,91;1995,91;0;0;1995,91;0;0;1995,91;0;1995,91;1995,91;0;0;1995,91;1995,91
112111;TRIBUTADO;NACIONAL;5298,56;5298,56;0;5412,38;0;0;0;0;0;0;0;0;0;5043,87;4740,02;5076,29;5109,13;5109,13;5245,5;0;5595,03;0
112112;CONVÊNIO 118;IMPORTADO;3991,82;3991,82;3991,82;3991,82;0;3991,82;4617,05;3991,82;3991,82;0;0;3991,82;0;0;3991,82;0;3991,82;3991,82;0;0;3991,82;3991,82
112114;TRIBUTADO;NACIONAL;0;0;0;0;0;0;0;0;0;0;0;0;0;1204,77;1131,33;1212,64;1220,62;1220,62;1253,6;0;1260,99;0
112116;TRIBUTADO;NACIONAL;161,29;161,29;0;161,29;0;0;0;0;0;0;0;0;161,29;161,29;161,29;161,29;161,29;161,29;161,29;0;161,29;0
112124;TRIBUTADO;IMPORTADO;0;0;0;0;0;61557,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
112180;TRIBUTADO;IMPORTADO;4637,65;4699,49;0;4310,32;0;4637,56;0;4668,27;4699,4;0;0;4828,15;0;4821,64;4038,29;0;4895,3;4895,3;0;0;4637,65;0
112181;CONVÊNIO 118;IMPORTADO;2311,61;2311,61;2311,61;2311,61;0;2311,61;2687,25;2311,61;2311,61;0;0;2311,61;0;0;2311,61;0;2311,61;2311,61;0;0;2311,61;2311,61
112193;TRIBUTADO;IMPORTADO;770,39;770,39;0;779,78;0;770,39;0;775,05;779,78;0;0;799,27;0;770,39;770,39;0;779,78;779,78;0;0;770,39;0
112194;TRIBUTADO;IMPORTADO;507;513,18;0;513,18;0;507;0;510,07;513,18;0;0;526,01;0;507;507;0;513,18;513,18;0;0;507;0
112195;TRIBUTADO;IMPORTADO;260,97;260,97;0;264,15;0;260,97;0;262,55;264,15;0;0;270,75;0;260,97;260,97;0;264,15;264,15;0;0;260,97;0
112211;CONVÊNIO 118;NACIONAL;22,45;22,45;22,45;22,45;0;22,45;25,09;22,45;22,45;0;0;22,45;0;0;22,45;0;22,45;22,45;0;0;22,45;22,45
112212;ISENTO;NACIONAL;139,61;139,61;139,61;139,61;0;139,61;0;139,61;139,61;0;0;139,61;0;139,61;139,61;0;139,61;139,61;0;0;139,61;139,61
112213;CONVÊNIO 118;NACIONAL;57,33;57,33;57,33;57,33;0;57,33;64,24;57,33;57,33;0;0;57,33;0;0;57,33;0;57,33;57,33;0;0;57,33;57,33
112214;CONVÊNIO 118;IMPORTADO;193,75;193,75;193,75;193,75;0;193,75;217,1;193,75;193,75;0;0;193,75;0;0;193,75;0;193,75;193,75;0;0;193,75;193,75
112240;TRIBUTADO;NACIONAL;612,77;620,63;0;627,6;0;0;0;0;0;0;0;0;0;580,45;545,52;584,23;587,99;587,99;603,68;0;649,66;0
112241;TRIBUTADO;NACIONAL;66,89;66,89;0;71,57;0;0;0;0;0;0;0;0;0;63,51;67,74;68,2;68,66;68,66;70,57;0;74,61;0
112242;CONVÊNIO 118;NACIONAL;3239,67;3239,67;3239,67;3239,67;3239,67;3239,67;3239,67;3239,67;3239,67;0;0;3239,67;3239,67;3239,67;3239,67;0;3239,67;3239,67;0;3239,67;3239,67;3239,67
112250;TRIBUTADO;NACIONAL;719,27;719,27;0;769,92;0;0;0;0;0;0;0;0;0;728,83;683,27;733,72;738,67;738,67;759,19;0;728,83;0
112251;TRIBUTADO;IMPORTADO;3270,37;3270,37;0;3316,38;0;3270,37;0;3293,22;3316,38;0;0;3412,4;0;3270,37;3270,37;0;3316,38;3316,38;0;0;3270,37;0
112268;TRIBUTADO;NACIONAL;22206,09;22206,09;0;22518,47;0;22206,09;0;22361,17;22518,47;0;0;23170,42;0;22206,09;22206,09;0;22518,47;22518,47;0;0;22206,09;0
112282;CONVÊNIO 118;NACIONAL;418,71;418,71;418,71;418,71;0;418,71;418,71;418,71;418,71;0;0;418,71;0;418,71;418,71;418,71;418,71;418,71;418,71;0;418,71;418,71
112291;TRIBUTADO;NACIONAL;11103,05;11103,05;0;11259,24;0;11103,05;0;11180,59;11259,24;0;0;11585,22;0;11103,05;11103,05;0;11259,24;11259,24;0;0;11103,05;0
112292;TRIBUTADO;NACIONAL;541,2;541,2;0;553,03;0;0;0;0;0;0;0;0;0;512,74;481,51;516,12;519,49;519,49;533,54;0;573,78;0
112293;TRIBUTADO;NACIONAL;695,47;695,47;0;710,68;0;0;0;0;0;0;0;0;0;658,9;618,76;663,25;667,57;667,57;685,63;0;737,34;0
112324;TRIBUTADO;IMPORTADO;19610,97;19610,97;0;19850,13;0;19610,97;0;19729,83;19850,13;0;0;20346,39;0;19610,97;19610,97;0;19850,13;19850,13;0;0;19610,97;0
112352;TRIBUTADO;IMPORTADO;29416,46;29416,46;0;29775,2;0;29416,46;0;29594,75;29775,2;0;0;30519,59;0;29416,46;29416,46;0;29775,2;29775,2;0;0;29416,46;0
112370;TRIBUTADO;NACIONAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
112390;CONVÊNIO 118;NACIONAL;296,88;296,88;296,88;296,88;0;296,88;296,88;296,88;296,88;0;0;296,88;0;296,88;296,88;296,88;296,88;296,88;296,88;0;296,88;296,88
112391;CONVÊNIO 118;NACIONAL;445,32;445,32;445,32;445,32;0;445,32;445,32;445,32;445,32;0;0;445,32;0;445,32;445,32;445,32;445,32;445,32;445,32;0;445,32;445,32
112392;CONVÊNIO 118;NACIONAL;1039,07;1039,07;1039,07;1039,07;0;1039,07;1039,07;1039,07;1039,07;0;0;1039,07;0;1039,07;1039,07;1039,07;1039,07;1039,07;1039,07;0;1039,07;1039,07
112444;TRIBUTADO;NACIONAL;3545,02;3545,02;0;3573,63;0;0;0;0;0;0;0;0;0;3399,51;3501,37;3425,08;3451,05;3451,05;3558,43;0;3548,49;0
112446;TRIBUTADO;IMPORTADO;28,4;28,4;0;30,97;0;24,34;0;24,51;24,68;0;0;25,38;0;29,79;24,76;0;30,02;30,02;0;0;28,49;0
112451;TRIBUTADO;NACIONAL;208,04;210,58;0;210,58;0;0;0;0;0;0;0;0;0;208,04;208,04;209,3;210,58;210,58;215,85;0;208,04;0
112455;TRIBUTADO;NACIONAL;1063,29;1063,29;0;1027,37;0;0;0;0;0;0;0;0;0;1007,2;946,59;1013,76;1020,29;1020,29;1047,52;0;1127,31;0
112456;TRIBUTADO;IMPORTADO;11815,38;11981,58;0;11981,58;0;11815,38;0;11897,9;11981,58;0;0;12328,47;0;11815,38;11815,38;0;11981,58;11981,58;0;0;11815,38;0
112457;TRIBUTADO;NACIONAL;0;0;0;12322,32;0;0;0;0;0;0;0;0;0;12152,44;0;12832,21;12308,96;12308,96;0;0;0;0
112470;TRIBUTADO;NACIONAL;138,39;140,07;0;140,07;0;0;0;0;0;0;0;0;0;138,39;138,39;139,22;140,07;140,07;143,58;0;138,39;0
112485;TRIBUTADO;NACIONAL;0;0;0;8719,57;0;0;0;0;0;0;0;0;0;8569,26;0;8625,83;8682,09;8682,09;0;0;0;0
112506;TRIBUTADO;NACIONAL;0;0;0;0;0;0;0;0;0;0;0;0;0;2027,48;2027,48;2041,64;2056;2056;2115,53;2345,906951;2027,48;0
112511;TRIBUTADO;NACIONAL;86624,01;86624,01;0;87842,55;0;0;0;0;0;0;0;0;0;86624,01;86624,01;87229,04;87842,55;87842,55;90385,77;0;86624,01;0
112513;TRIBUTADO;NACIONAL;34649,65;34649,65;0;35137,07;0;0;0;0;0;0;0;0;0;34649,65;34649,65;34891,66;35137,07;35137,07;36154,36;0;34649,65;0
112528;TRIBUTADO;NACIONAL;67964,39;67964,39;0;68793,23;0;0;0;0;0;0;0;0;0;67964,39;67964,39;68376,3;68793,23;68793,23;70513,08;0;67964,39;0
112532;TRIBUTADO;IMPORTADO;579,98;587,71;0;556,5;0;579,97;0;583,81;587,71;0;0;603,8;0;549,68;515,36;0;557,11;557,11;0;0;611,98;0
112572;CONVÊNIO 118;NACIONAL;8041,13;8041,13;8041,13;8041,13;0;8041,13;8523,6;8041,13;8041,13;0;0;8041,13;0;0;8041,13;0;8041,13;8041,13;0;0;8041,13;8041,13
112583;TRIBUTADO;NACIONAL;10871,58;10871,58;0;11024,51;0;0;0;0;0;0;0;0;0;10871,58;10871,58;10947,52;11024,51;11024,51;11343,69;12579,02023;10871,58;0
112584;TRIBUTADO;NACIONAL;2210,2;2241,29;0;2241,29;0;0;0;0;0;0;0;0;0;2210,2;2210,2;2225,64;2241,29;2241,29;2306,18;2066,86;2450,89;0
112590;TRIBUTADO;IMPORTADO;2021,47;2047,72;0;1780,78;0;2021,42;0;2034,46;2047,67;0;0;2102,28;0;2094,51;1762,51;0;2125,28;2125,28;0;0;2021,47;0
112607;ISENTO;IMPORTADO;197,84;197,84;197,84;197,84;0;197,84;225,54;197,84;197,84;0;0;197,84;0;0;197,84;0;197,84;197,84;0;0;197,84;197,84
112615;TRIBUTADO;IMPORTADO;49676,07;49676,07;0;50374,87;0;0;0;0;0;0;0;0;0;49676,07;49676,07;50023,03;50374,87;50374,87;51833,31;0;49676,07;0
112620;TRIBUTADO;IMPORTADO;3427,16;3427,16;0;3468,95;0;0;0;0;0;0;0;0;0;3427,16;3427,16;3447,93;3468,95;3468,95;3555,68;0;3427,16;0
112630;TRIBUTADO;IMPORTADO;475,4;475,4;0;481,2;0;475,4;0;478,28;481,2;0;0;493,23;0;475,4;475,4;0;481,2;481,2;0;0;475,4;0
112631;TRIBUTADO;IMPORTADO;805,92;805,92;0;815,74;0;805,92;0;810,81;815,74;0;0;836,14;0;805,92;805,92;0;815,74;815,74;0;0;805,92;0
112632;TRIBUTADO;IMPORTADO;805,92;805,92;0;815,74;0;805,92;0;810,81;815,74;0;0;836,14;0;805,92;805,92;0;815,74;815,74;0;0;805,92;0
112644;TRIBUTADO;IMPORTADO;49676,07;49676,07;0;50374,87;0;0;0;0;0;0;0;0;0;49676,07;49676,07;50023,03;50374,87;50374,87;51833,31;0;49676,07;0
112646;TRIBUTADO;IMPORTADO;0;0;0;2081,65;0;2052,78;0;2067,11;2081,65;0;0;0;0;2052,78;0;0;2081,65;2081,65;0;0;0;0
112648;TRIBUTADO;NACIONAL;33534,93;33534,93;0;34006,66;0;33534,93;0;33769,15;34006,66;0;0;34991,22;0;33534,93;33534,93;0;34006,66;34006,66;0;0;33534,93;0
112664;TRIBUTADO;IMPORTADO;49676,07;49676,07;0;50374,86;0;49676,07;0;50023,03;50374,86;0;0;51833,31;0;49676,07;49676,07;0;50374,86;50374,86;0;0;49676,07;0
112665;TRIBUTADO;IMPORTADO;39371,44;39371,44;0;39925,28;0;39371,44;0;39646,43;39925,28;0;0;41081,2;0;39371,44;39371,44;0;39925,28;39925,28;0;0;39371,44;0
112681;TRIBUTADO;NACIONAL;14994,19;14994,19;0;15205,11;0;14994,19;0;15098,92;15205,11;0;0;15645,33;0;14994,19;14994,19;0;15205,11;15205,11;0;0;14994,19;0
112682;TRIBUTADO;NACIONAL;2998,84;2998,84;0;3041,02;0;2998,84;0;3019,79;3041,02;0;0;3129,07;0;2998,84;2998,84;0;3041,02;3041,02;0;0;2998,84;0
112689;TRIBUTADO;NACIONAL;2118,05;2118,05;0;2143,88;0;0;0;0;0;0;0;0;0;2118,05;2118,05;2130,88;2143,88;2143,88;2197,48;0;2118,05;0
112690;TRIBUTADO;IMPORTADO;42773,92;42773,92;0;43375,62;0;42773,92;0;43072,68;43375,62;0;0;44631,43;0;42773,92;42773,92;0;43375,62;43375,62;0;0;42773,92;0
112691;TRIBUTADO;NACIONAL;1372,88;1372,88;0;1263,35;0;0;0;0;0;0;0;0;0;1292,84;1212,1;1301,61;1310,34;1310,34;1346,78;0;1445,25;0
112692;TRIBUTADO;IMPORTADO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
112693;TRIBUTADO;IMPORTADO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
112694;TRIBUTADO;NACIONAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
112700;TRIBUTADO;IMPORTADO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
112740;TRIBUTADO;NACIONAL;2920,24;2955,85;0;2955,85;0;0;0;0;0;0;0;0;0;2920,24;2920,24;2937,94;2955,85;2955,85;3029,74;0;2920,24;0
112762;TRIBUTADO;IMPORTADO;47005,59;47005,59;0;47666,82;0;0;0;0;0;0;0;0;0;47005,59;47005,59;47333,91;47666,82;47666,82;49046,87;0;47005,59;0
112774;CONVÊNIO 118;NACIONAL;6253,27;6253,27;6253,27;6253,27;0;6253,27;7006,68;6253,27;6253,27;0;0;6253,27;0;6253,27;6253,27;0;6253,27;6253,27;0;0;6253,27;6253,27
112775;CONVÊNIO 118;NACIONAL;2131,78;2131,78;2131,78;2131,78;0;2131,78;2388,63;2131,78;2131,78;0;0;2131,78;0;2131,78;2131,78;0;2131,78;2131,78;0;0;2131,78;2131,78
112801;TRIBUTADO;IMPORTADO;294,83;298,98;0;298,98;0;294,83;0;296,89;298,98;0;0;307,64;0;294,83;294,83;0;298,98;298,98;0;0;294,83;0
112803;TRIBUTADO;IMPORTADO;73,71;74,75;0;74,75;0;73,71;0;74,23;74,75;0;0;76,91;0;73,71;73,71;0;74,75;74,75;0;0;73,71;0
112804;TRIBUTADO;IMPORTADO;13,64;13,83;0;11,91;0;13,62;0;13,71;13,8;0;0;14,18;0;14,21;11,87;0;14,43;14,43;0;0;13,64;0
112813;TRIBUTADO;NACIONAL;15201,18;15201,18;0;15415,02;0;0;0;0;0;0;0;0;0;15201,18;15201,18;15307,35;15415,02;15415,02;15861,31;0;15201,18;0
112815;TRIBUTADO;IMPORTADO;1132,63;1132,63;0;1146,44;0;1132,63;0;1139,49;1146,44;0;0;1175,1;0;1132,63;1132,63;0;1146,44;1146,44;0;0;1132,63;0
112818;TRIBUTADO;IMPORTADO;1415,79;1415,79;0;1433,06;0;1415,79;0;1424,38;1433,06;0;0;1468,89;0;1415,79;1415,79;0;1433,06;1433,06;0;0;1415,79;0
112819;CONVÊNIO 118;IMPORTADO;629,19;629,19;629,19;629,19;0;629,19;629,19;629,19;629,19;0;0;629,19;0;629,19;629,19;0;629,19;629,19;0;0;629,19;629,19
112820;TRIBUTADO;NACIONAL;0;0;0;24065,35;0;0;0;0;0;0;0;0;0;23731,52;0;23897,27;24065,35;24065,35;0;0;0;0
